thinness_combined,log_gdp,log_population,gdp_expenditure,schooling,dum_Developing,dum_Developed,lifeexpectancy,gdp,totalexpenditure,avg_bmi
0.15000000000000002,8.330710214471805,12.174370397749653,,12.9,True,False,74.0,4149.363444,,74.7
0.15000000000000002,8.33782088985044,9.864174835150587,30172.18772418,12.9,True,False,73.8,4178.973369,7.22,74.3
0.15000000000000002,8.347507756695181,9.891263137913406,29157.789999300003,12.9,True,False,73.6,4219.65123,6.91,73.8
0.15000000000000002,8.351033393286913,12.15052822262349,22019.6831036,12.9,True,False,73.2,4234.554443,5.2,73.4
0.15000000000000002,8.27969274634581,12.14241373741961,22869.29966,12.9,True,False,73.0,3942.9827,5.8,72.9
0.2,8.147139849894929,9.83226004324776,19684.878373800002,12.9,True,False,72.6,3453.487434,5.7,72.5
0.2,5.814467304961374,12.127170120934132,1809.6093252000003,12.9,True,False,76.0,335.112838,5.4,72.0
0.2,5.885610103932485,12.120111625813069,1626.3964795999998,12.9,True,False,72.5,359.82223,4.52,71.4
0.2,5.77623683582477,12.113332161228449,1693.35138525,12.9,True,False,72.2,322.543121,5.25,7.9
0.2,5.662835121584447,9.808847148382007,1347.67104732,12.7,True,False,72.0,287.963899,4.68,7.3
0.2,7.852152243289131,12.10031760761423,11493.54269556,12.6,True,False,71.6,2571.262348,4.47,69.7
0.2,7.762739866356022,12.09391687209303,10463.454722999999,12.4,True,False,71.4,2351.33814,4.45,68.9
0.2,5.284695863681703,12.087638147718394,929.2555407,12.3,True,False,79.0,197.29417,4.71,68.2
0.2,7.397204406810204,12.081540636702451,8320.228077,12.1,True,False,76.0,1631.41727,5.1,67.4
0.2,7.349535929189601,12.075770319568138,8026.2484716,12.0,True,False,75.0,1555.47451,5.16,66.5
0.2,5.041418136538855,9.767725101522128,821.3998113,12.1,True,False,72.0,154.68923,5.31,65.6
,,,,15.1,True,False,,,6.5,
5.4,7.393041304016242,12.183586721410908,,11.2,True,False,67.5,1624.63963,,3.9
5.5,7.507623519073635,12.161420408320188,15212.687428899999,11.1,True,False,67.3,1821.878734,8.35,3.1
5.6,7.389892916240479,9.838682329170013,15806.63893728,11.0,True,False,67.1,1619.532678,9.76,29.3
5.800000000000001,4.9341138611183,12.116634690416163,1194.9696474,10.8,True,False,66.9,138.949959,8.6,28.5
5.95,4.900271088241445,7.488852955733459,730.73446816,10.6,True,False,66.6,134.326189,5.44,27.7
6.05,7.029756039518747,12.071260433005929,5919.915995640001,10.6,True,False,66.2,1129.754961,5.24,26.9
6.25,5.296172367681951,9.787683806792485,1327.1502090000001,10.1,True,False,65.8,199.57146,6.65,26.2
6.45,7.026837133030847,12.02522799756925,6375.775599199999,10.4,True,False,65.4,1126.46212,5.66,25.4
6.65,6.7967432547025535,9.69959500581403,6658.26423072,10.3,True,False,65.1,894.927988,7.44,24.7
6.85,6.738027451233338,11.97872024944191,6616.1326448,10.2,True,False,64.7,843.89447,7.84,24.0
7.0,4.405029649966585,9.65265158120501,114.60619799999999,10.0,True,False,64.3,81.86157,1.4,23.4
7.2,6.541528695887853,11.9314318316599,6891.85608902,9.8,True,False,63.8,693.345683,9.94,22.8
7.4,6.475959778090998,11.907477912667966,7220.68474136,9.7,True,False,63.4,649.342153,11.12,22.2
7.6,6.320441870116712,11.883723211003387,672.5404307379999,9.6,True,False,63.1,555.8185378,1.21,21.7
7.8,3.9360594222813745,11.860916815405156,65.55696768,9.4,True,False,62.8,51.216381,1.28,21.1
8.05,,9.537195079502435,,9.3,True,False,62.6,,8.86,2.7
7.699999999999999,7.913104588233829,,,16.1,True,False,74.5,2732.86172,,68.2
7.6,10.109502605083232,,115013.03112,15.8,True,False,74.4,24575.434,4.68,67.3
7.55,10.124003099269325,,105971.141095,15.2,True,False,74.3,24934.38614,4.25,66.4
7.45,7.837533129400765,,9781.032331999999,14.5,True,False,74.1,2533.9462,3.86,65.6
7.4,7.7739088436855175,,8488.5581823,13.9,True,False,73.9,2377.74739,3.57,64.7
7.35,9.86576425521595,,67215.9595374,13.3,True,False,73.7,19259.58726,3.49,63.9
7.3,7.435020882677459,,8302.03619,13.0,True,False,73.4,1694.2931,4.9,63.1
7.25,5.471565971645806,,682.5788158,12.8,True,False,73.3,237.83234,2.87,62.4
7.25,9.709427356718706,,57487.861085000004,12.7,True,False,73.2,16472.1665,3.49,61.6
7.25,9.63787155300404,,54438.078287,12.5,True,False,73.2,15334.66994,3.55,6.9
7.25,9.528054153035548,,46990.216719,12.4,True,False,73.1,13739.82945,3.42,6.2
7.25,9.318196485038756,,39877.171067999996,12.3,True,False,73.1,11138.8746,3.58,59.4
7.25,9.166122857217188,,40183.324797,12.2,True,False,73.0,9567.458285,4.2,58.5
7.3,9.065928461301061,,37044.73335268,12.1,True,False,72.9,8655.311531,4.28,57.7
7.3,9.064562224476937,,38809.289856,12.0,True,False,72.8,8643.4944,4.49,56.9
7.35,9.118987322862607,,38698.286134480004,11.8,True,False,72.6,9126.954277,4.24,56.2
9.4,4.59234443151394,16.522025848360176,,9.5,True,False,66.7,98.7256145,,24.3
9.6,5.026796482400311,16.492834230631345,710.38844818,9.1,True,False,66.4,152.443873,4.66,23.8
9.8,5.003357884537386,11.858159207260014,671.59470301,8.7,True,False,66.0,148.912351,4.51,23.2
5.45,4.91597143871263,14.132882249343442,588.1072579999999,8.3,True,False,65.6,136.4518,4.31,22.7
1.15,2.9043409549725547,9.502338118495565,80.6791882,7.9,True,False,64.9,18.25321,4.42,22.2
1.35,2.453706360209641,16.373995140650482,53.736961740000005,7.7,True,False,64.3,11.631377,4.62,21.7
1.55,2.5310316783348537,14.043376541024168,60.44469184,7.5,True,False,63.5,12.566464,4.81,21.2
1.75,2.4280523073607125,14.017599610718356,56.0036932,7.1,True,False,62.8,11.33678,4.94,2.8
6.45,4.558056064573971,16.289824384711864,450.277862384,6.8,True,False,62.1,95.3978522,4.72,2.3
11.149999999999999,4.498011343197773,16.262781364695304,488.72033024,6.6,True,False,61.3,89.838296,5.44,19.9
11.350000000000001,6.651403734519746,16.235991213616636,4140.203811455,6.4,True,False,65.0,773.8698713,5.35,19.5
11.55,6.597939126469117,14.486383499310207,4166.7446864799995,6.2,True,False,59.7,733.581811,5.68,19.1
11.75,6.465781223186893,9.729074639810214,3470.93808102,5.9,True,False,59.0,642.7663113,5.4,18.7
11.95,6.240786962091612,14.149738134362481,2874.2687119999996,5.7,True,False,58.4,513.26227,5.6,18.3
12.1,6.1764645906348274,13.941699938861825,2396.81123706,5.4,True,False,57.9,481.287397,4.98,17.9
12.3,6.160053449489463,13.803895361991959,2192.0891493999998,5.2,True,False,57.5,473.45338,4.63,17.5
2.0,8.563552848867172,13.586579038633182,,14.4,True,False,75.6,5237.255334,,6.0
2.1,4.129924376493625,13.478044227395364,85.17731277,14.3,True,False,75.4,62.173221,1.37,59.4
2.1,8.75681249040831,15.78459746745363,7116.285548960001,14.1,True,False,75.3,6353.826383,1.12,58.9
2.1,8.641070048635804,13.486974546037558,55971.29193600001,14.0,True,False,74.9,5659.3824,9.89,58.3
2.2,8.767686004063439,13.491854442882714,62434.396130760004,13.5,True,False,74.6,6423.291783,9.72,57.7
2.25,8.59635134306234,15.802211066753754,10282.567136,13.6,True,False,74.4,5411.87744,1.9,57.0
2.3,8.669288154562258,11.20213851880335,57631.404303,13.6,True,False,74.1,5821.35397,9.9,56.4
2.3499999999999996,6.509921844926761,13.507927773406156,1007.6608695,13.5,True,False,74.0,671.773913,1.5,55.8
2.4,8.604860001862424,15.814498130330763,6549.7460616,13.5,True,False,73.8,5458.121718,1.2,55.1
2.5,8.325974268026025,15.81855271574902,37126.53108159,13.4,True,False,73.6,4129.758741,8.99,54.5
2.55,8.168523774705523,13.520829382166855,30694.746659999997,13.2,True,False,73.0,3528.1318,8.7,53.9
2.6,8.111096513709974,15.825489073008688,27449.325031840002,13.1,True,False,73.0,3331.228766,8.24,53.3
2.7,7.948913764304761,13.525948051938304,23028.196707600004,13.0,True,False,73.0,2832.49652,8.13,52.8
2.75,7.673220516467153,15.82994973761565,19134.95016,13.2,True,False,72.9,2149.9944,8.9,52.2
2.8,7.399322000926458,13.532395374714325,11264.2929529,13.1,True,False,73.1,1634.87561,6.89,51.7
2.8499999999999996,4.467476143832714,15.832590673580976,569.001509556,13.0,True,False,72.6,87.1365252,6.53,51.2
5.85,7.339189582875486,11.444850029652843,,14.1,True,False,73.2,1539.464,,37.4
5.85,7.351016316490324,11.422552079120651,5249.7149604,13.2,True,False,73.0,1557.77892,3.37,36.2
5.9,9.66060980339689,11.4069981220295,56160.705661,13.5,True,False,72.9,15687.34795,3.58,35.5
5.9,9.46072342677454,9.086249986745132,61656.833424,13.5,True,False,72.7,12845.17363,4.8,34.8
5.9,9.408367251999838,11.378719559198565,41202.036408,13.3,True,False,72.6,12189.9516,3.38,34.2
6.0,5.218648801374465,9.10242102975669,663.0172473,13.2,True,False,72.4,184.68447,3.59,33.5
6.0,6.884442229357031,11.377082832057821,2579.1654240000003,13.2,True,False,72.3,976.9566,2.64,32.4
6.1,9.316757971723701,11.37315752257707,29364.357528,13.2,True,False,72.2,11122.8627,2.64,31.8
6.1,9.405481895702124,9.051696278536586,40110.938802,13.1,True,False,72.2,12154.82994,3.3,31.2
6.1,7.102005299592611,6.740519359606223,4529.7115151,13.1,True,False,72.2,1214.39987,3.73,3.7
6.2,7.0838218138510145,11.324883578241367,4662.743034,12.1,True,False,72.2,1192.5174,3.91,3.1
6.2,7.07043409919671,11.320250496096783,4906.666820699999,12.3,True,False,72.1,1176.65871,4.17,29.2
6.3,9.050753755044605,11.32395384544237,39555.82013503999,12.1,True,False,72.1,8524.961236,4.64,28.7
6.35,9.027770223925982,11.335269009649409,35074.61300737,12.1,True,False,72.1,8331.261997,4.21,28.1
6.4,8.944176813322096,9.002331708246244,34100.96321,12.2,True,False,72.0,7663.1378,4.45,27.6
6.5,8.933116953964522,11.303820411209857,35014.2940686,12.3,True,False,71.8,7578.85153,4.62,27.1
7.35,6.375941321347677,13.492166764958407,,9.5,True,False,51.0,587.538233,,24.4
7.45,4.362327317216057,13.565974262154121,933.4297608300001,9.5,True,False,48.1,78.4394757,11.9,23.8
7.65,4.274144885041751,13.447744332535668,832.3787306820001,9.3,True,False,54.0,71.8186998,11.59,23.3
7.85,6.331321093166719,13.4248547488598,6315.738284636001,9.1,True,False,49.7,561.8984239,11.24,22.7
8.05,6.099253362059163,15.704350154865907,5337.3895,8.9,True,False,48.9,445.525,11.98,22.2
8.25,3.8095121589368803,13.378356620717076,59.569511760000005,8.7,True,False,48.1,45.128418,1.32,21.7
8.45,5.977855472053195,11.052888008036343,5181.009292407,8.5,True,False,47.1,394.5932439,13.13,21.2
8.7,3.8367803115673427,15.634459033392762,59.824933962,8.3,True,False,46.2,46.3759178,1.29,2.7
8.9,5.882841692471065,13.330055365797927,401.8867681920001,8.2,True,False,45.3,358.8274716,1.12,2.2
9.1,5.775524575103158,15.581728604464535,541.48662624,8.0,True,False,44.3,322.313468,1.68,19.7
9.3,5.661880710589014,15.54864801340055,3524.1926289499997,7.8,True,False,43.3,287.6891942,12.25,19.2
9.5,5.572708315796571,15.509233551083888,3068.2802262200003,7.6,True,False,42.3,263.145817,11.66,18.8
9.75,5.575046541414535,15.464082449021094,3083.375806728,7.4,True,False,41.5,263.7618312,11.69,18.4
5.45,5.521219056616173,15.416354850796147,2989.2769223200003,7.2,True,False,48.0,249.939542,11.96,17.9
1.15,5.428377928427142,15.371367719671003,2694.63114193,7.0,True,False,41.0,227.779471,11.83,17.5
1.35,4.9367359297208795,15.333775062342907,1898.860361442,6.7,True,False,39.0,139.3147734,13.63,17.2
2.2,10.88985899657062,,,15.4,False,True,83.1,53629.73746,,33.2
2.2,10.93910188212466,,277176.679128,15.4,False,True,82.9,56336.7234,4.92,32.9
2.2,8.635720685894373,,25500.226804200003,15.4,False,True,82.7,5629.18914,4.53,32.7
2.1500000000000004,10.904692099537687,,229699.50359779998,15.4,False,True,82.5,54431.16199,4.22,32.4
2.1,10.881187084513833,,208945.0359333,15.2,False,True,82.2,53166.67581,3.93,32.1
2.1,10.748704954054524,,184415.93085960002,14.5,False,True,82.0,46569.67951,3.96,31.8
2.1,10.560425993114073,,164726.17359939998,14.4,False,True,81.7,38577.55822,4.27,31.5
2.1,10.589647423606253,,155310.99383800002,14.2,False,True,81.4,39721.4818,3.91,31.2
2.05,10.577033423219182,,135713.5932702,14.1,False,True,81.1,39223.58187,3.46,3.9
2.05,10.421681745989066,,122902.2856968,13.9,False,True,87.0,33579.85948,3.66,3.5
2.05,10.3046050226813,,111713.2538852,12.6,False,True,82.0,29869.85398,3.74,3.2
2.05,7.9176352051596925,,8702.5102112,12.7,False,True,79.7,2745.27136,3.17,29.9
2.05,10.067883925533405,,85572.271092,12.7,False,True,79.3,23573.6284,3.63,29.6
2.05,7.703834785030858,,6295.805123599999,12.6,False,True,79.0,2216.83279,2.84,29.2
2.05,9.979419467080875,,51139.344051,12.7,False,True,78.7,21577.7823,2.37,28.9
2.05,10.07713312323794,,64478.154669999996,12.5,False,True,78.3,23792.677,2.71,28.5
1.2,,,,15.0,False,True,76.7,,,59.1
1.2,,,,15.1,False,True,76.4,,8.5,58.4
1.25,,,,15.0,False,True,76.1,,8.0,57.8
1.25,,,,15.0,False,True,75.8,,8.15,57.2
1.25,,,,15.0,False,True,75.6,,7.96,56.5
1.3,,,,15.0,False,True,75.1,,8.51,55.9
1.35,,,,14.9,False,True,75.0,,9.15,55.3
1.35,,,,14.8,False,True,74.7,,8.2,54.8
1.35,,,,14.5,False,True,74.4,,7.76,54.2
1.45,,,,14.3,False,True,74.3,,7.35,53.7
1.45,,,,14.0,False,True,74.0,,7.4,53.1
1.45,,,,13.8,False,True,74.1,,7.21,52.6
1.55,,,,13.6,False,True,73.8,,5.82,52.1
1.55,,,,13.3,False,True,73.7,,5.63,51.6
1.55,,,,13.3,False,True,73.3,,5.5,51.1
1.65,,,,13.0,False,True,73.0,,5.5,5.7
1.35,7.912007007814122,12.481926287102505,,17.3,False,True,88.0,2729.86383,,6.1
1.4,5.491714281180918,10.173438350957595,2239.8704978,17.6,False,True,87.0,242.67286,9.23,59.5
1.4,7.747302317778363,12.46825612442617,21509.304127099997,16.8,False,True,85.0,2315.31799,9.29,58.9
1.5,10.020669148252654,12.457449849618415,210698.23954789998,16.8,False,True,82.0,22486.47167,9.37,58.2
1.6,10.126040860490994,12.440524021727045,244855.43304600002,17.0,False,True,79.8,24985.24827,9.8,57.6
1.6,10.06209139657873,12.42353207277604,227343.48033999998,16.9,False,True,79.5,23437.4722,9.7,57.0
1.7,10.1118746753299,12.38701408373177,231065.023833,16.9,False,True,79.1,24633.79785,9.38,56.4
1.7,7.920015137144052,12.307346823470807,23307.853569000003,16.9,False,True,78.9,2751.8127,8.47,55.8
1.8,10.079175401530494,12.292809818262585,190253.71700160002,16.8,False,True,78.3,23841.31792,7.98,55.2
1.85,9.889699254349505,10.198691266386755,166093.98513,16.7,False,True,78.1,19726.1265,8.42,54.7
1.95,9.807482531885805,7.813591552952433,154438.10735,16.3,False,True,77.5,18169.1891,8.5,54.1
2.0,7.45409191654452,12.20463160773377,14626.970897000001,16.6,False,True,77.2,1726.9151,8.47,53.5
2.05,7.305505060353661,14.5065219593708,13053.8954058,16.1,False,True,76.5,1488.47154,8.77,52.9
2.1500000000000004,9.377125138838103,12.203333898584182,101845.294828,15.6,False,True,76.6,11814.9994,8.62,52.3
2.2,7.299321807751953,9.899780690604802,12677.569633800002,14.7,False,True,76.2,1479.29634,8.57,51.8
2.25,7.112927729051887,14.50310484973452,10141.1057202,14.6,False,True,76.0,1227.73677,8.26,51.2
1.15,7.561336904537684,13.283600886233216,,9.6,True,False,69.2,1922.41388,,5.5
1.15,3.3895505532370858,10.960478916513138,163.08942100000002,9.6,True,False,68.8,29.652622,5.5,49.7
1.15,5.239182353463419,13.241945682293462,1021.756178,9.5,True,False,68.8,188.5159,5.42,48.9
1.2,7.527627146477698,13.220453326431402,10185.62047664,9.4,True,False,68.7,1858.689868,5.48,48.1
1.2,7.404180497227957,13.19860934812372,9528.4602492,9.4,True,False,68.5,1642.837974,5.8,47.2
1.2,7.148698079621289,10.873868663307157,9505.1884275,9.3,True,False,68.3,1272.44825,7.47,46.4
1.2,7.054693731971441,10.852806788424072,9173.59876224,9.3,True,False,68.1,1158.282672,7.92,45.5
1.2,4.834627125857733,10.905533873227906,750.9762698999999,9.2,True,False,68.0,125.79167,5.97,44.7
1.2,4.989963939565818,10.80555764877031,943.2978225,9.0,True,False,67.6,146.931125,6.42,43.8
1.3,6.855049673120497,13.08449950332844,6318.070612326001,8.4,True,False,67.6,948.6592511,6.66,43.0
1.3,4.48722929037248,13.060243262895934,695.89013814,8.3,True,False,67.4,88.874858,7.83,42.1
1.3,6.707403289283464,13.035331636570994,4616.01637116,8.1,True,False,67.1,818.442619,5.64,41.3
1.3,6.613069729067208,13.009796961496173,4468.5944538,8.0,True,False,66.8,744.7657423,6.0,4.4
1.4,6.6656280313911855,12.983703427612241,5416.19838306,7.3,True,False,66.5,784.9562874,6.9,39.6
1.4,6.850991088602378,12.957141975987202,6084.6204496,6.6,True,False,66.2,944.81684,6.44,38.7
1.4,5.040314296233245,10.627866891777025,704.6046883199999,7.2,True,False,65.8,154.518572,4.56,37.9
6.5,6.056749750346577,,,,True,False,55.0,426.98537,,24.3
6.6,6.0352216619451955,,,,True,False,54.3,417.89143,,23.8
6.699999999999999,3.861639515989898,,,,True,False,54.2,47.5432354,,23.3
6.75,,,,,True,False,53.1,,,22.9
6.800000000000001,,,,,True,False,53.1,,,22.4
6.9,,,,,True,False,52.4,,,22.0
7.0,,,,,True,False,52.2,,,21.5
7.1,,,,,True,False,51.9,,,21.1
7.199999999999999,,,,,True,False,51.5,,,2.7
7.300000000000001,,,,,True,False,51.5,,,2.2
7.4,,,,,True,False,51.6,,,19.8
7.5,,,,,True,False,51.2,,,19.4
7.6,,,,,True,False,51.1,,,19.0
7.699999999999999,,,,,True,False,58.0,,,18.6
7.800000000000001,,,,,True,False,57.0,,,18.2
7.95,,,,,True,False,55.0,,,17.8
4.85,8.660387944513946,15.52243386089745,,13.0,True,False,62.9,5769.77258,,51.1
5.4,8.776418019004806,17.80720822931613,57020.705799200005,13.0,True,False,62.0,6479.625659,8.8,5.3
5.95,8.835931074305288,17.791671171862745,60379.65454837999,12.8,True,False,69.0,6876.953821,8.78,49.5
6.65,8.929059593852632,15.474978969795846,66348.35890542,12.8,True,False,59.2,7548.163698,8.79,48.7
7.3,6.74518249391653,17.761535786960515,7318.105868639999,12.8,True,False,58.9,849.954224,8.61,47.9
8.1,8.904190330215878,15.60383619834441,62583.471815,12.8,True,False,58.0,7362.76139,8.5,47.2
8.95,8.680778380257424,15.47484528105626,49405.592276,12.8,True,False,56.5,5888.6284,8.39,46.4
5.3,8.663300130354886,17.718645648635356,44846.14783,12.9,True,False,55.3,5786.59972,7.75,45.7
10.7,8.720199313282281,17.70495753155881,46124.2607952,12.9,True,False,54.5,6125.39984,7.53,45.0
7.2,8.636172817539277,15.388986413891628,42632.2328145,12.9,True,False,54.0,5631.73485,7.57,44.3
12.75,8.596860627330289,13.074573916364459,42071.70871302,12.9,True,False,53.8,5414.634326,7.77,43.6
13.8,8.489517093054989,8.459138140423196,38567.6888584,12.9,True,False,53.7,4863.51688,7.93,42.9
14.8,8.236336506256912,17.653202050255274,31187.139515,12.9,True,False,54.0,3775.68275,8.26,42.2
15.8,7.831378367705057,17.641005332505276,22413.7445229,12.9,True,False,54.9,2518.398261,8.9,41.6
16.75,7.894236405026649,17.629103134670594,22285.60011,13.0,True,False,56.0,2681.781,8.31,4.9
17.700000000000003,5.8207512529691074,17.619878327989095,2933.8601099999996,13.0,True,False,57.3,337.2253,8.7,4.1
,6.631640423577653,16.290546653716852,,4.9,True,False,57.3,758.725782,,
,7.049134794988071,13.95871959575175,3156.1010991000003,4.9,True,False,56.6,1151.861715,2.74,
,7.078437064037669,13.926827399441388,3107.6167150000006,4.9,True,False,56.4,1186.11325,2.62,
,6.865323458136525,14.413389457842115,2654.9225937,4.9,True,False,56.0,958.45581,2.77,
,5.175987572533945,14.186285527681902,,4.9,True,False,55.4,176.9713,,
,7.353875549134793,12.026898131598088,,0.0,True,False,55.0,1562.239346,,
,7.142661363662743,13.782643298809834,,0.0,True,False,54.3,1264.78998,,
,7.425782029485568,16.041553210196827,,0.0,True,False,53.6,1678.711862,,
,,11.391525897539303,,0.0,True,False,53.1,,,
,,15.95182286100494,,0.0,True,False,52.5,,,
,,13.615689168406405,,0.0,True,False,51.9,,,
,,15.868050345571584,,0.0,True,False,51.4,,,
,,13.530015425747827,,0.0,True,False,58.0,,,
,,15.794755450470785,,0.0,True,False,52.0,,,
,,15.757762882471532,,0.0,True,False,49.6,,,
,,11.122191321462058,,0.0,True,False,48.9,,,
0.55,10.153617499317933,17.653837441801226,,17.7,False,True,82.8,25683.84565,,66.6
0.55,5.691953622152219,15.35213731854806,2757.191925,17.6,False,True,82.6,296.47225,9.3,66.0
0.55,7.9800010732343685,13.052466526022071,26589.60122,17.5,False,True,82.4,2921.9342,9.1,65.4
0.55,10.259842708748215,15.358243337184362,268199.9335236,17.2,False,True,82.0,28562.29324,9.39,64.8
0.55,10.368297033016516,17.660168587592565,301788.3881568,16.9,False,True,82.1,31834.21816,9.48,64.1
0.55,8.22583182532387,17.65661520362785,35718.339680000005,16.4,False,True,81.9,3736.228,9.56,63.5
0.55,10.383858074994547,17.65201112057734,307814.597272,16.3,False,True,81.6,32333.4661,9.52,62.9
0.55,10.47950344035288,15.34056984286229,313092.87847200007,16.1,False,True,81.3,35578.73619,8.8,62.3
0.55,8.095420026880266,15.32461595977787,27415.90104,16.0,False,True,89.0,3279.414,8.36,61.7
0.55,10.257051981836165,17.60868964269645,234412.57820400002,15.9,False,True,88.0,28482.6948,8.23,61.1
0.55,7.882962803397449,17.59178611713384,21531.945694,15.8,False,True,81.0,2651.71745,8.12,6.5
0.55,10.123371631135978,17.574892626662635,211808.48964,15.6,False,True,81.0,24918.64584,8.5,59.9
0.55,9.975611641308214,17.557637963628153,171751.235059,15.6,False,True,79.4,21495.7741,7.99,59.3
0.55,7.449809422855981,17.53955341894632,12466.6317225,15.7,False,True,79.5,1719.53541,7.25,58.8
0.55,9.637150146584876,13.09275329384792,110942.946536,15.7,False,True,79.4,15323.6114,7.24,58.2
0.55,9.59402118257612,15.334556257545533,105819.50449,15.7,False,True,79.1,14676.769,7.21,57.6
15.05,8.254500592853006,7.994969522697877,,14.0,True,False,74.9,3844.89123,,23.4
15.1,5.946859206835605,7.9269635448629785,1338.92479,14.0,True,False,74.7,382.54994,3.5,22.7
15.149999999999999,5.8896792272588785,7.85748078694253,1329.5448963200001,13.8,True,False,74.6,361.289374,3.68,21.9
15.25,5.81568566526157,7.793586803371584,1077.0236137499999,13.7,True,False,74.5,335.521375,3.21,21.2
15.3,5.777629459184187,7.7279755421055585,1059.4157771999999,13.6,True,False,74.5,322.992615,3.28,2.5
15.3,7.944318801742683,7.6586995582682995,9670.92328223,13.5,True,False,74.5,2819.511161,3.43,19.8
15.350000000000001,5.378428921082342,9.901886271169154,730.21693808,13.4,True,False,71.8,216.681584,3.37,19.2
15.4,5.539258367505307,9.894295434167212,875.44282048,13.3,True,False,72.3,254.489192,3.44,18.5
15.45,7.405384029005082,9.88674822853183,6184.509558719999,13.2,True,False,73.7,1644.816372,3.76,17.9
15.45,7.2784640564020044,7.5766097669730375,6664.301059999999,13.1,True,False,73.8,1448.7611,4.6,17.2
15.45,7.138768510968659,9.871635623086945,5795.429185999999,12.9,True,False,74.2,1259.87591,4.6,16.6
15.45,5.162893899364547,9.864122829013851,747.584176,12.8,True,False,69.1,174.6692,4.28,16.1
15.45,6.89715405727747,7.592366128519796,3908.34635414,12.7,True,False,73.9,989.4547732,3.95,15.6
15.5,6.772104205534968,9.848978567035735,3396.542777604,12.6,True,False,73.7,873.1472436,3.89,15.1
15.5,6.730659786892094,9.841452561616595,3191.63618847,12.5,True,False,72.7,837.699787,3.81,14.6
15.4,6.7746948360148425,9.833869485655258,3300.3039110600002,12.4,True,False,71.5,875.412178,3.77,14.1
,7.829584509418338,15.167416093537437,,7.2,True,False,64.1,2513.884661,,
,7.685656339885887,17.446175796958546,18351.2525847,7.2,True,False,63.8,2176.89829,8.43,
,7.578487096923619,17.422363951359696,16466.724475799998,7.0,True,False,63.5,1955.66799,8.42,
,7.545862339826223,15.09621993379047,15521.733686399999,6.8,True,False,63.2,1892.894352,8.2,
,7.418695550375837,17.375627629625807,13834.919383100001,7.0,True,False,62.7,1666.857757,8.3,
,7.297415390211275,17.35315898674204,11767.536593899998,7.0,True,False,62.5,1476.47887,7.97,
,7.112233211257224,15.029122456595497,10305.8288004,6.8,True,False,62.0,1226.884381,8.4,
,7.16358193207001,17.31066860318258,10551.79050842,6.3,True,False,61.8,1291.528826,8.17,
,7.0172329873580965,17.290036651092535,5266.081344,6.4,True,False,61.4,1115.6952,4.72,
,6.795570827030391,12.66591229610167,3512.945902485,6.2,True,False,61.0,893.8793645,3.93,
,6.521730960508918,15.179537326255119,2161.617703782,6.1,True,False,67.0,679.7539949,3.18,
,6.337833115599691,14.974383794484321,1917.2804660100003,5.7,True,False,59.7,565.569459,3.39,
,6.169063465613441,17.19772707059442,1519.2083600400001,5.6,True,False,59.6,477.738478,3.18,
,6.021391621577528,17.171695406216653,1215.847680495,5.6,True,False,59.4,412.1517561,2.95,
,5.933637971450575,12.540596556826204,1117.475318384,5.6,True,False,58.9,377.5254454,2.96,
,5.8898703466391025,14.818175297084444,1167.1877289,5.5,True,False,58.6,361.35843,3.23,
3.5,9.084661787018101,10.921034388483017,,12.7,True,False,71.6,8818.982566,,58.3
3.5,9.16580982489284,13.213899170436829,54421.799192700004,12.7,True,False,71.4,9564.46383,5.69,57.7
3.5,9.157421439059304,10.901432001403476,56528.0311208,12.7,True,False,71.2,9484.56898,5.96,57.0
3.45,9.13479897559142,10.892601145448044,63979.652825699995,12.7,True,False,71.3,9272.413453,6.9,56.3
3.45,9.02629455990812,13.183625913357329,49331.533135599995,12.5,True,False,76.0,8318.97692,5.93,55.5
3.45,6.725409705899794,10.870718516478668,4841.5503892,12.3,True,False,73.0,833.31332,5.81,54.8
3.45,8.915143706225917,10.870832550232782,45705.2499292,12.1,True,False,70.0,7443.85178,6.14,54.1
3.45,8.833194923641004,13.152209517001317,40600.32589536,11.9,True,False,69.8,6858.163158,5.92,53.3
3.45,8.658934974352144,8.695339376799712,34107.460531200006,11.7,True,False,69.5,5761.39536,5.92,52.6
3.45,6.268944757075166,8.600982717145921,3283.6623999999997,11.5,True,False,69.3,527.92,6.22,51.8
3.45,8.187545554150207,13.120253152444969,24380.10369,11.3,True,False,68.9,3595.8855,6.78,51.1
3.5,3.596976039688972,10.806956434690225,251.03558239999998,11.1,True,False,68.3,36.48773,6.88,5.4
3.5,5.572685829911778,13.098750781386041,1741.9861380000002,10.9,True,False,68.0,263.1399,6.62,49.7
3.5,7.7108832450958795,10.786097398041395,15940.144562160001,11.0,True,False,67.9,2232.513244,7.14,49.0
3.55,7.3769930650448305,10.774236837439904,13397.735505600001,11.0,True,False,67.7,1598.77512,8.38,48.3
3.6,7.543600777204398,10.762975101585972,18225.1664985,11.1,True,False,67.4,1888.61829,9.65,47.6
4.05,8.05099833477852,11.789882731740619,,11.4,True,False,58.9,3136.92511,,32.3
4.3,8.150280791665054,11.77218491448424,32045.253132499998,11.4,True,False,58.4,3464.35169,9.25,31.8
4.55,8.188344542860564,14.055673258448069,34764.0188952,11.4,True,False,57.6,3598.75972,9.66,31.2
4.85,8.256221978401856,14.037179422462184,33739.275517199996,11.3,True,False,56.5,3851.51547,8.76,3.7
